 Secondi;UTC;Lan;Lon;SOP;COG;Alt1;Int_temp;Ext_temp;Ext_press;Alt2;Ext_um;O3;CO2_raw;CO2_el2
4878;13:09:48;42 23.30533 N;013 21.07504 E;35,40;102,61;21775,10;8,00;-24,49;4.664;30593,68;0,00;5,07;247,15;397,44
4880;13:09:50;42 23.30152 N;013 21.09389 E;60,10;107,65;21783,50;8,13;;;;;;;397,44
4882;13:09:52;42 23.29376 N;013 21.11909 E;69,20;115,36;21792,10;8,00;-24,42;4.658;30619,17;0,00;5,06;246,24;397,44
4884;13:09:54;42 23.28742 N;013 21.14057 E;47,50;105,54;21801,00;8,13;-24,42;4.652;30636,06;0,00;5,05;246,24;397,44
4886;13:09:56;42 23.28622 N;013 21.15780 E;43,00;90,76;21809,70;8,00;-24,35;4.645;30664,43;0,00;5,07;245,33;397,39
4888;13:09:58;42 23.28308 N;013 21.17715 E;54,90;111,34;21818,30;8,13;-24,32;4.640;30682,26;0,00;5,04;244,95;397,37
4890;13:10:00;42 23.27439 N;013 21.19769 E;60,30;123,12;21825,80;8,00;-24,26;4.636;30700,98;0,00;5,05;244,17;397,33
4892;13:10:02;42 23.26740 N;013 21.21861 E;55,20;103,80;21833,80;8,13;-24,25;4.629;30722,04;0,00;5,04;244,04;397,32
4894;13:10:04;42 23.26650 N;013 21.24204 E;60,90;88,86;21840,80;8,25;-24,17;4.618;30763,18;0,00;5,04;243,02;397,27
4896;13:10:06;42 23.26496 N;013 21.26478 E;51,10;103,04;21849,30;8,13;-24,18;4.615;30770,48;0,00;5,06;243,15;397,28
4898;13:10:08;42 23.25947 N;013 21.28216 E;44,50;118,17;21857,10;8,25;-24,20;4.605;30796,52;0,00;5,06;243,40;397,29
4900;13:10:10;42 23.25440 N;013 21.30058 E;54,60;103,69;21866,20;8,13;-24,16;4.599;30818,62;0,00;5,05;242,89;397,26
4902;13:10:12;42 23.25112 N;013 21.32655 E;71,60;98,09;21874,10;8,00;-24,21;4.596;30821,01;0,00;5,03;243,53;397,29
4904;13:10:14;42 23.24775 N;013 21.35330 E;60,30;101,02;21882,00;8,13;-24,18;4.595;30827,58;0,00;5,02;243,15;397,27
4906;13:10:16;42 23.24492 N;013 21.37288 E;42,20;100,11;21889,10;8,13;-24,05;4.585;30872,35;0,00;5,05;241,48;397,19
4908;13:10:18;42 23.24290 N;013 21.39144 E;53,00;99,89;21898,50;8,25;-24,05;4.576;30898,23;0,00;5,03;251,89;397,67
4910;13:10:20;42 23.23805 N;013 21.41590 E;69,00;108,92;21906,60;8,13;-23,99;4.575;30908,55;0,00;5,03;251,09;397,64
4912;13:10:22;42 23.23128 N;013 21.44028 E;58,50;107,37;21915,30;8,13;;;;;;;397,64
4914;13:10:24;42 23.22943 N;013 21.46125 E;50,00;86,89;21923,20;8,13;-23,89;4.565;30949,80;0,00;5,01;249,77;397,64
4916;13:10:26;42 23.23013 N;013 21.48142 E;50,00;91,84;21932,30;7,88;-23,82;4.559;30975,84;0,00;5,03;248,85;397,59
4918;13:10:28;42 23.22603 N;013 21.50100 E;52,20;115,77;21940,60;8,13;-23,84;4.551;30996,54;0,00;5,04;238,82;397,12
4920;13:10:30;42 23.21935 N;013 21.52072 E;55,40;109,60;21949,50;8,00;-23,72;4.547;31023,05;0,00;5,03;247,54;397,52
4922;13:10:32;42 23.21666 N;013 21.54435 E;63,90;92,20;21958,20;8,13;-23,67;4.540;31049,62;0,00;5,00;246,89;397,49
4924;13:10:34;42 23.21592 N;013 21.56974 E;59,20;95,24;21967,00;8,00;-23,70;4.532;31069,19;0,00;5,03;247,28;397,51
4926;13:10:36;42 23.21227 N;013 21.58970 E;46,30;112,14;21975,10;8,13;-23,75;4.532;31062,96;0,00;5,00;247,93;397,54
4928;13:10:38;42 23.20675 N;013 21.60815 E;55,70;109,26;21984,10;8,13;-23,80;4.522;31085,92;0,00;5,03;248,59;397,56
4930;13:10:40;42 23.20189 N;013 21.63466 E;76,50;100,83;21992,50;8,00;-23,85;4.518;31091,37;0,00;5,03;249,25;397,59
4932;13:10:42;42 23.19779 N;013 21.66405 E;67,60;100,42;22002,40;8,13;-23,83;4.515;31102,65;0,00;5,02;248,98;397,58
4934;13:10:44;42 23.19408 N;013 21.68514 E;43,70;106,43;22010,50;8,25;-23,68;4.509;31138,94;0,00;5,01;247,02;397,48
4936;13:10:46;42 23.18956 N;013 21.70246 E;53,60;111,86;22019,60;8,13;-23,69;4.502;31158,25;0,00;5,00;247,15;397,49
4938;13:10:48;42 23.18224 N;013 21.72844 E;79,90;110,15;22027,70;8,00;-23,67;4.494;31184,29;0,00;5,00;246,89;397,47
4940;13:10:50;42 23.17451 N;013 21.75906 E;74,00;107,56;22035,40;8,13;-23,59;4.490;31206,07;0,00;5,00;245,85;397,42
4942;13:10:52;42 23.17005 N;013 21.78293 E;51,10;100,75;22042,00;8,13;-23,55;4.485;31225,83;0,00;5,00;245,33;397,40
4944;13:10:54;42 23.16764 N;013 21.80301 E;53,50;100,74;22051,70;8,00;;;;;;;397,40
4946;13:10:56;42 23.16189 N;013 21.82799 E;73,30;112,00;22060,20;8,13;-23,63;4.481;31227,65;0,00;5,00;246,37;397,40
4948;13:10:58;42 23.15171 N;013 21.85551 E;74,30;118,15;22067,20;8,13;-23,58;4.477;31245,73;0,00;4,99;245,72;397,36
4950;13:11:00;42 23.14410 N;013 21.87965 E;59,10;105,21;22074,60;8,25;-23,62;4.471;31258,49;0,00;4,99;246,24;397,39
4952;13:11:02;42 23.14092 N;013 21.90450 E;67,40;98,39;22082,60;8,13;-23,58;4.464;31284,28;0,00;4,99;245,72;397,36
4954;13:11:04;42 23.13431 N;013 21.93347 E;80,10;114,09;22089,80;8,13;-23,62;4.457;31300,06;0,00;4,99;246,24;397,38
4956;13:11:06;42 23.12256 N;013 21.95923 E;67,40;125,33;22097,10;8,00;-23,57;4.455;31312,29;0,00;4,99;245,59;397,35
4958;13:11:08;42 23.11427 N;013 21.98113 E;59,50;106,44;22105,40;8,00;-23,65;4.446;31329,07;0,00;4,99;246,63;397,40
4960;13:11:10;42 23.11068 N;013 22.00876 E;79,30;99,07;22112,70;8,25;-23,68;4.443;31334,26;0,00;4,99;257,52;397,91
4962;13:11:12;42 23.10308 N;013 22.04007 E;80,20;116,04;22121,50;8,25;-23,68;4.438;31349,20;0,00;4,99;247,02;397,41
4964;13:11:14;42 23.09261 N;013 22.06322 E;55,40;122,98;22129,60;8,13;-23,61;4.436;31363,98;0,00;4,99;246,11;397,37
4966;13:11:16;42 23.08699 N;013 22.08285 E;56,20;101,10;22138,30;8,13;-23,54;4.430;31390,74;0,00;4,99;245,20;397,32
4968;13:11:18;42 23.08275 N;013 22.11152 E;84,40;104,64;22145,50;8,00;-23,50;4.424;31413,78;0,00;4,99;255,08;397,78
4970;13:11:20;42 23.07269 N;013 22.14327 E;81,10;117,87;22153,50;7,88;-23,44;4.431;31400,31;0,00;4,98;254,28;397,74
4972;13:11:22;42 23.06410 N;013 22.16773 E;56,60;108,61;22161,00;8,00;-23,27;4.412;31478,84;0,00;4,98;252,00;397,63
4974;13:11:24;42 23.06192 N;013 22.19017 E;60,10;92,88;22169,30;8,00;-23,23;4.407;31498,97;0,00;4,98;251,47;397,61
4976;13:11:26;42 23.05783 N;013 22.21623 E;71,00;110,52;22178,00;8,00;;;;;;;397,61
4978;13:11:28;42 23.04741 N;013 22.24099 E;68,90;124,79;22184,70;8,13;-23,20;4.401;31520,89;0,00;4,97;251,07;397,61
4980;13:11:30;42 23.03850 N;013 22.26392 E;62,40;108,90;22193,70;8,13;-23,25;4.397;31526,69;0,00;4,97;251,74;397,64
4982;13:11:32;42 23.03410 N;013 22.29024 E;70,90;101,38;22201,50;8,13;-23,26;4.391;31543,60;0,00;4,97;251,87;397,64
4984;13:11:34;42 23.02776 N;013 22.31638 E;67,20;116,08;22209,40;8,13;-23,38;4.387;31540,58;0,00;4,97;253,47;397,71
4986;13:11:36;42 23.01748 N;013 22.33732 E;59,00;127,55;22217,70;8,00;-23,29;4.383;31564,09;0,00;4,97;252,27;397,65
4988;13:11:38;42 23.00825 N;013 22.35880 E;66,80;113,69;22226,80;8,00;-23,32;4.377;31578,56;0,00;4,96;252,67;397,67
4990;13:11:40;42 23.00103 N;013 22.38857 E;85,40;106,35;22234,50;8,00;-23,26;4.367;31616,62;0,00;4,96;251,87;397,63
4992;13:11:42;42 22.99394 N;013 22.41966 E;74,20;106,21;22243,60;8,13;-23,22;4.363;31633,91;0,00;4,96;251,34;397,60
4994;13:11:44;42 22.98857 N;013 22.44450 E;57,50;106,36;22252,40;8,00;-23,08;4.356;31673,06;0,00;4,95;249,48;397,51
4996;13:11:46;42 22.98239 N;013 22.46806 E;67,90;112,96;22261,30;8,25;-23,05;4.353;31686,05;0,00;4,96;249,09;397,49
4998;13:11:48;42 22.97195 N;013 22.49574 E;82,40;118,92;22269,80;8,00;-22,93;4.348;31716,60;0,00;4,95;247,51;397,42
5000;13:11:50;42 22.96057 N;013 22.52481 E;78,90;115,23;22279,90;8,25;-22,89;4.344;31733,97;0,00;4,96;246,99;397,39
5002;13:11:52;42 22.95412 N;013 22.55334 E;74,10;100,56;22287,50;8,25;-22,81;4.335;31771,84;0,00;4,94;245,94;397,34
5004;13:11:54;42 22.95020 N;013 22.58366 E;77,00;101,36;22296,40;8,13;-22,76;4.329;31796,71;0,00;4,94;245,29;397,31
5006;13:11:56;42 22.94237 N;013 22.61109 E;69,90;118,38;22304,60;8,00;-22,74;4.325;31811,63;0,00;4,94;245,03;397,29
5008;13:11:58;42 22.93269 N;013 22.63424 E;63,80;116,51;22313,10;8,13;;;;;;;397,29
5010;13:12:00;42 22.92614 N;013 22.66166 E;80,30;102,67;22321,40;8,25;-22,63;4.316;31853,49;0,00;4,94;233,68;397,29
5012;13:12:02;42 22.92092 N;013 22.69769 E;96,10;101,21;22329,30;8,00;-22,68;4.310;31865,78;0,00;4,94;244,26;397,79
5014;13:12:04;42 22.91452 N;013 22.73175 E;77,30;106,67;22338,50;8,13;-22,60;4.301;31903,96;0,00;4,94;243,22;397,74
5016;13:12:06;42 22.90811 N;013 22.75647 E;57,30;110,29;22346,50;8,00;-22,55;4.300;31913,45;0,00;4,93;242,58;397,70
5018;13:12:08;42 22.90157 N;013 22.78141 E;75,10;108,02;22355,80;8,13;-22,56;4.294;31930,89;0,00;4,93;242,71;397,71
5020;13:12:10;42 22.89352 N;013 22.81457 E;92,90;108,37;22363,10;8,00;-22,54;4.287;31955,32;0,00;4,94;242,45;397,69
5022;13:12:12;42 22.88544 N;013 22.84717 E;76,60;107,61;22373,70;8,13;-22,50;4.282;31976,08;0,00;4,92;241,94;397,67
5024;13:12:14;42 22.88132 N;013 22.87363 E;61,50;95,48;22381,30;8,13;-22,45;4.280;31988,74;0,00;4,92;241,30;397,64
5026;13:12:16;42 22.87901 N;013 22.90082 E;73,30;99,53;22390,60;8,00;-22,39;4.265;32043,55;0,00;4,92;240,53;397,60
5028;13:12:18;42 22.87154 N;013 22.93016 E;80,00;115,05;22398,60;8,13;-22,36;4.262;32056,84;0,00;4,91;240,15;397,58
5030;13:12:20;42 22.86081 N;013 22.95620 E;66,20;118,21;22408,30;8,13;-22,39;4.258;32065,63;0,00;4,92;240,53;397,59
5032;13:12:22;42 22.85575 N;013 22.98096 E;66,70;94,75;22416,10;8,25;-22,32;4.255;32084,06;0,00;4,92;239,64;397,55
5034;13:12:24;42 22.85473 N;013 23.01038 E;76,60;95,07;22425,20;8,00;-22,34;4.251;32094,14;0,00;4,91;239,90;397,56
5036;13:12:26;42 22.84868 N;013 23.03857 E;69,00;116,09;22434,10;8,00;-22,36;4.244;32113,75;0,00;4,91;240,15;397,57
5038;13:12:28;42 22.83900 N;013 23.05970 E;56,50;122,20;22442,00;8,00;-22,43;4.241;32114,29;0,00;4,91;241,04;397,61
5040;13:12:30;42 22.83331 N;013 23.08336 E;70,40;99,78;22450,80;8,00;;;;;;;397,61
5042;13:12:32;42 22.82920 N;013 23.11560 E;86,30;101,78;22459,10;8,25;-22,33;4.232;32155,70;0,00;4,92;239,77;397,61
5044;13:12:34;42 22.82264 N;013 23.14551 E;67,20;110,79;22467,50;8,00;-22,37;4.227;32166,48;0,00;4,91;240,28;397,63
5046;13:12:36;42 22.81659 N;013 23.16630 E;48,80;108,81;22474,60;8,13;-22,20;4.221;32207,42;0,00;4,91;238,12;397,53
5048;13:12:38;42 22.81169 N;013 23.18876 E;69,40;105,09;22484,50;8,00;-22,21;4.212;32234,89;0,00;4,89;238,25;397,53
5050;13:12:40;42 22.80399 N;013 23.21903 E;84,00;112,15;22492,80;8,25;-22,16;4.211;32244,51;0,00;4,91;237,62;397,50
5052;13:12:42;42 22.79572 N;013 23.24781 E;68,20;109,20;22501,20;8,00;-22,16;4.215;32231,72;0,00;4,90;237,62;397,50
5054;13:12:44;42 22.79202 N;013 23.27129 E;55,70;96,20;22509,60;8,25;-22,01;4.204;32286,23;0,00;4,89;235,73;397,41
5056;13:12:46;42 22.78891 N;013 23.29499 E;63,50;105,96;22519,10;8,00;-22,05;4.195;32310,01;0,00;4,89;236,24;397,43
5058;13:12:48;42 22.78004 N;013 23.31973 E;71,60;121,88;22526,60;8,00;-22,05;4.193;32316,45;0,00;4,88;236,24;397,43
5060;13:12:50;42 22.76987 N;013 23.34338 E;65,60;115,39;22535,90;8,13;-22,07;4.185;32339,66;0,00;4,89;236,49;397,44
5062;13:12:52;42 22.76485 N;013 23.37004 E;72,10;97,58;22543,60;8,25;-22,04;4.181;32356,43;0,00;4,90;236,11;397,42
5064;13:12:54;42 22.76097 N;013 23.40066 E;78,70;103,78;22553,40;8,25;-22,08;4.176;32367,45;0,00;4,87;236,61;397,44
5066;13:12:56;42 22.75163 N;013 23.42744 E;69,50;125,08;22561,30;8,25;-22,13;4.170;32380,42;0,00;4,89;247,20;397,93
5068;13:12:58;42 22.74011 N;013 23.44809 E;61,00;122,84;22570,50;8,00;-22,14;4.164;32398,59;0,00;4,89;247,33;397,94
5070;13:13:00;42 22.73309 N;013 23.47376 E;76,40;102,67;22578,80;8,00;-22,05;4.155;32439,46;0,00;4,88;246,15;397,88
5072;13:13:02;42 22.72808 N;013 23.50653 E;84,50;102,86;22588,10;8,25;;;;;;;397,88
5074;13:13:04;42 22.72059 N;013 23.53374 E;60,30;117,47;22597,00;8,25;-22,11;4.156;32428,45;0,00;4,86;246,93;397,88
5076;13:13:06;42 22.71210 N;013 23.55172 E;51,10;124,16;22605,80;8,13;-21,98;4.150;32464,78;0,00;4,86;245,24;397,80
5078;13:13:08;42 22.70308 N;013 23.57346 E;71,20;116,50;22614,90;8,25;-22,08;4.145;32468,16;0,00;4,86;246,54;397,86
5080;13:13:10;42 22.69280 N;013 23.60258 E;82,10;114,52;22623,50;8,00;-22,04;4.137;32499,48;0,00;4,87;246,02;397,83
5082;13:13:12;42 22.68436 N;013 23.62994 E;65,40;109,33;22632,90;8,13;-21,99;4.146;32476,54;0,00;4,87;245,37;397,80
5084;13:13:14;42 22.67948 N;013 23.65310 E;57,40;104,33;22641,80;8,13;-21,74;4.127;32571,09;0,00;4,86;242,13;397,64
5086;13:13:16;42 22.67341 N;013 23.67594 E;63,60;115,17;22651,20;8,13;-21,77;4.123;32580,36;0,00;4,85;242,52;397,66
5088;13:13:18;42 22.66325 N;013 23.69951 E;69,60;122,55;22660,00;8,25;-21,82;4.116;32596,92;0,00;4,87;233,37;397,23
5090;13:13:20;42 22.65400 N;013 23.72373 E;66,30;110,10;22670,70;8,13;-21,89;4.113;32597,72;0,00;4,84;234,24;397,27
5092;13:13:22;42 22.65041 N;013 23.75067 E;70,70;93,87;22678,90;8,13;-21,84;4.108;32620,71;0,00;4,87;243,42;397,70
5094;13:13:24;42 22.64743 N;013 23.77817 E;65,40;104,82;22689,80;8,00;-21,83;4.101;32645,14;0,00;4,86;243,29;397,69
5096;13:13:26;42 22.63980 N;013 23.79959 E;54,10;123,81;22698,60;8,00;-21,85;4.100;32645,84;0,00;4,86;233,74;397,24
5098;13:13:28;42 22.63220 N;013 23.81842 E;55,70;110,34;22708,10;8,00;-21,80;4.091;32682,18;0,00;4,83;242,90;397,67
5100;13:13:30;42 22.62818 N;013 23.84478 E;76,50;97,97;22716,10;8,00;-21,73;4.084;32714,53;0,00;4,83;242,00;397,62
5102;13:13:32;42 22.62386 N;013 23.87584 E;75,80;103,52;22725,90;8,00;-21,54;4.124;32606,88;0,00;4,84;239,57;397,51
5104;13:13:34;42 22.61845 N;013 23.89990 E;51,60;109,22;22734,80;8,13;;;;;;;397,51
5106;13:13:36;42 22.61376 N;013 23.91894 E;52,90;107,53;22744,30;8,00;-21,44;4.069;32802,32;0,00;4,85;238,30;397,51
5108;13:13:38;42 22.60780 N;013 23.94370 E;74,20;108,28;22753,30;8,13;-21,43;4.062;32827,07;0,00;4,84;238,18;397,50
5110;13:13:40;42 22.59989 N;013 23.97259 E;73,60;110,80;22762,80;8,13;-21,40;4.061;32834,33;0,00;4,85;237,80;397,48
5112;13:13:42;42 22.59502 N;013 23.99691 E;54,00;97,65;22770,70;8,13;-21,45;4.056;32844,58;0,00;4,82;238,43;397,51
5114;13:13:44;42 22.59482 N;013 24.01838 E;55,60;88,79;22780,40;8,00;-21,38;4.050;32873,88;0,00;4,84;237,55;397,46
5116;13:13:46;42 22.59238 N;013 24.04303 E;67,20;104,80;22789,10;8,25;-21,37;4.043;32898,76;0,00;4,84;237,42;397,45
5118;13:13:48;42 22.58494 N;013 24.06989 E;71,70;112,68;22798,20;8,13;-21,33;4.038;32920,86;0,00;4,83;236,91;397,43
5120;13:13:50;42 22.57921 N;013 24.09686 E;69,50;99,44;22807,80;8,00;-21,27;4.033;32945,59;0,00;4,81;236,16;397,39
5122;13:13:52;42 22.57772 N;013 24.12649 E;77,00;92,23;22817,30;8,25;-21,23;4.029;32964,37;0,00;4,82;235,66;397,36
5124;13:13:54;42 22.57510 N;013 24.15658 E;71,70;101,98;22827,40;8,25;-21,21;4.025;32980,55;0,00;4,84;235,41;397,35
5126;13:13:56;42 22.56943 N;013 24.18111 E;58,10;110,05;22835,90;8,13;-21,20;4.023;32988,64;0,00;4,84;235,28;397,34
5128;13:13:58;42 22.56424 N;013 24.20471 E;66,60;103,32;22846,40;8,13;-21,24;4.010;33027,60;0,00;4,81;235,78;397,36
5130;13:14:00;42 22.55967 N;013 24.23611 E;88,90;101,57;22854,70;8,13;-21,22;4.009;33033,62;0,00;4,83;235,53;397,35
5132;13:14:02;42 22.55234 N;013 24.27102 E;86,20;109,24;22864,90;8,13;-21,13;4.003;33065,89;0,00;4,83;234,41;397,30
5134;13:14:04;42 22.54522 N;013 24.29860 E;61,00;106,27;22873,30;8,13;-21,12;3.996;33091,13;0,00;4,82;243,99;397,74
5136;13:14:06;42 22.54306 N;013 24.32099 E;57,90;92,51;22882,90;8,00;;;;;;;397,74
5138;13:14:08;42 22.54013 N;013 24.34830 E;78,60;103,90;22893,80;8,00;-21,11;3.991;33109,57;0,00;4,81;243,86;397,74
5140;13:14:10;42 22.53034 N;013 24.37973 E;85,40;117,48;22901,30;8,00;-21,10;3.988;33121,16;0,00;4,78;243,73;397,74
5142;13:14:12;42 22.52162 N;013 24.40786 E;68,60;104,77;22911,80;8,25;-21,11;3.984;33133,59;0,00;4,80;243,86;397,74
5144;13:14:14;42 22.52037 N;013 24.43527 E;71,90;87,89;22920,50;8,13;-21,12;3.971;33177,00;0,00;4,80;243,99;397,74
5146;13:14:16;42 22.51799 N;013 24.46619 E;80,80;104,84;22930,60;8,25;-21,11;3.960;33216,30;0,00;4,79;243,86;397,74
5148;13:14:18;42 22.50820 N;013 24.49519 E;76,40;119,45;22939,40;8,00;-21,06;3.964;33209,06;0,00;4,80;243,21;397,70
5150;13:14:20;42 22.50014 N;013 24.52227 E;71,10;102,90;22949,40;8,13;-21,08;3.953;33244,49;0,00;4,77;243,47;397,71
5152;13:14:22;42 22.49911 N;013 24.55343 E;84,20;87,50;22958,20;8,13;-21,08;3.953;33244,49;0,00;4,78;243,47;397,71
5154;13:14:24;42 22.49854 N;013 24.58676 E;78,90;95,83;22969,20;8,25;-21,15;3.942;33273,45;0,00;4,81;244,38;397,75
5156;13:14:26;42 22.49424 N;013 24.61408 E;61,50;106,97;22978,00;8,25;-20,93;3.938;33316,43;0,00;4,78;241,54;397,62
5158;13:14:28;42 22.48940 N;013 24.63852 E;67,70;101,45;22988,20;8,13;-20,92;3.933;33335,18;0,00;4,81;241,41;397,61
5160;13:14:30;42 22.48600 N;013 24.67029 E;87,70;96,97;22998,00;8,13;-20,94;3.933;33332,53;0,00;4,76;241,66;397,62
5162;13:14:32;42 22.48370 N;013 24.70491 E;81,90;93,29;23007,60;8,25;-20,94;3.955;33256,02;0,00;4,79;241,66;397,62
5164;13:14:34;42 22.48275 N;013 24.73320 E;62,00;91,39;23017,00;8,00;-20,75;3.917;33413,66;0,00;4,76;239,23;397,50
5166;13:14:36;42 22.48089 N;013 24.75829 E;66,90;100,14;23026,60;8,13;-20,82;3.909;33432,49;0,00;4,78;240,13;397,54
5168;13:14:38;42 22.47445 N;013 24.78863 E;86,20;108,23;23035,60;8,13;;;;;;;397,54
5170;13:14:40;42 22.46789 N;013 24.82153 E;80,30;101,02;23046,40;8,13;-20,82;3.906;33443,04;0,00;4,77;240,13;397,54
5172;13:14:42;42 22.46604 N;013 24.85174 E;71,10;89,78;23055,40;8,25;-20,74;3.901;33471,27;0,00;4,77;239,11;397,49
5174;13:14:44;42 22.46520 N;013 24.88071 E;73,70;97,96;23065,70;8,13;-20,78;3.895;33487,14;0,00;4,75;239,62;397,51
5176;13:14:46;42 22.45798 N;013 24.91166 E;87,00;114,63;23075,10;8,00;-20,70;3.890;33515,43;0,00;4,79;238,60;397,46
5178;13:14:48;42 22.44698 N;013 24.94163 E;76,70;115,09;23086,00;8,00;-20,64;3.881;33555,30;0,00;4,75;237,84;397,42
5180;13:14:50;42 22.44252 N;013 24.96777 E;62,00;90,30;23094,90;8,38;-20,63;3.880;33560,18;0,00;4,74;237,71;397,42
5182;13:14:52;42 22.44356 N;013 24.99380 E;67,00;89,84;23105,80;8,13;-20,62;3.875;33579,29;0,00;4,78;237,58;397,41
5184;13:14:54;42 22.43772 N;013 25.02272 E;82,70;116,15;23116,10;8,25;-20,56;3.866;33619,31;0,00;4,77;236,83;397,37
5186;13:14:56;42 22.42449 N;013 25.05163 E;81,80;121,02;23126,90;8,25;-20,62;3.861;33629,18;0,00;4,76;237,58;397,40
5188;13:14:58;42 22.41741 N;013 25.07975 E;70,10;96,43;23138,30;8,13;-20,53;3.853;33669,78;0,00;4,76;236,45;397,35
5190;13:15:00;42 22.41773 N;013 25.10808 E;69,80;88,33;23147,40;8,25;-20,52;3.850;33681,86;0,00;4,74;236,32;397,34
5192;13:15:02;42 22.41344 N;013 25.13505 E;69,40;114,31;23157,00;8,00;-20,29;3.856;33691,01;0,00;4,75;242,99;397,65
5194;13:15:04;42 22.40267 N;013 25.15921 E;70,10;122,24;23166,80;8,00;-20,40;3.838;33740,98;0,00;4,76;234,82;397,27
5196;13:15:06;42 22.39492 N;013 25.18575 E;74,20;103,41;23177,90;8,00;-20,48;3.835;33741,11;0,00;4,76;235,82;397,31
5198;13:15:08;42 22.39167 N;013 25.21781 E;83,10;96,39;23187,40;8,25;-20,53;3.830;33752,45;0,00;4,72;236,45;397,34
5200;13:15:10;42 22.38743 N;013 25.24869 E;71,60;104,85;23197,50;8,13;;;;;;;397,34
5202;13:15:12;42 22.38176 N;013 25.27211 E;54,40;109,48;23206,10;8,13;-20,51;3.826;33769,56;0,00;4,71;236,20;397,34
5204;13:15:14;42 22.37754 N;013 25.29496 E;64,70;101,34;23217,30;8,25;-20,57;3.817;33794,09;0,00;4,75;236,95;397,37
5206;13:15:16;42 22.37150 N;013 25.32449 E;83,50;108,60;23227,00;8,00;-20,56;3.814;33806,30;0,00;4,76;236,83;397,36
5208;13:15:18;42 22.36219 N;013 25.35532 E;78,00;113,63;23238,40;8,25;-20,63;3.810;33811,43;0,00;4,76;237,71;397,40
5210;13:15:20;42 22.35556 N;013 25.38137 E;62,60;101,88;23248,30;8,25;-20,56;3.800;33857,16;0,00;4,74;246,51;397,81
5212;13:15:22;42 22.35392 N;013 25.40712 E;68,00;93,34;23259,30;8,13;-20,58;3.794;33876,35;0,00;4,74;237,08;397,37
5214;13:15:24;42 22.34895 N;013 25.43488 E;72,50;112,26;23270,60;8,25;-20,50;3.791;33898,03;0,00;4,74;245,73;397,77
5216;13:15:26;42 22.33838 N;013 25.45927 E;67,60;123,65;23280,70;8,25;-20,47;3.784;33927,65;0,00;4,72;245,33;397,75
5218;13:15:28;42 22.33017 N;013 25.48288 E;65,60;106,55;23290,30;8,00;-20,46;3.778;33950,97;0,00;4,72;245,20;397,75
5220;13:15:30;42 22.32760 N;013 25.51246 E;80,20;95,00;23299,60;8,13;-20,45;3.776;33959,66;0,00;4,72;245,07;397,74
5222;13:15:32;42 22.32312 N;013 25.54286 E;73,10;107,52;23311,20;8,13;-20,45;3.772;33974,35;0,00;4,72;245,07;397,74
5224;13:15:34;42 22.31549 N;013 25.56491 E;49,70;118,50;23319,60;8,00;-20,39;3.763;34015,54;0,00;4,71;244,29;397,70
5226;13:15:36;42 22.30998 N;013 25.58371 E;56,50;104,97;23330,40;8,25;-20,34;3.753;34059,20;0,00;4,71;243,64;397,66
5228;13:15:38;42 22.30531 N;013 25.61183 E;83,20;104,38;23338,80;8,13;-20,33;3.751;34067,94;0,00;4,70;243,51;397,66
5230;13:15:40;42 22.29699 N;013 25.64185 E;72,70;115,47;23348,20;8,25;-20,23;3.747;34096,24;0,00;4,70;242,22;397,59
5232;13:15:42;42 22.28926 N;013 25.66198 E;43,50;112,22;23358,60;8,13;;;;;;;397,59
5234;13:15:44;42 22.28676 N;013 25.68182 E;59,80;95,24;23368,00;8,25;-20,15;3.742;34125,58;0,00;4,69;241,19;397,59
5236;13:15:46;42 22.28260 N;013 25.71141 E;85,40;106,46;23376,60;8,25;-20,15;3.733;34159,05;0,00;4,69;231,71;397,15
5238;13:15:48;42 22.27358 N;013 25.74009 E;66,30;116,09;23386,70;8,38;-20,13;3.730;34172,92;0,00;4,69;240,93;397,58
5240;13:15:50;42 22.26901 N;013 25.75927 E;41,00;92,95;23395,80;8,00;-20,05;3.725;34202,40;0,00;4,68;230,48;397,08
5242;13:15:52;42 22.27003 N;013 25.77972 E;60,30;89,95;23405,30;8,38;-20,01;3.719;34230,25;0,00;4,68;239,39;397,50
5244;13:15:54;42 22.26544 N;013 25.80628 E;74,40;112,64;23413,10;8,13;-19,99;3.713;34255,43;0,00;4,67;229,74;397,04
5246;13:15:56;42 22.25584 N;013 25.83001 E;58,00;117,74;23423,50;8,13;-19,95;3.709;34275,86;0,00;4,67;238,63;397,46
5248;13:15:58;42 22.25289 N;013 25.85071 E;53,30;86,56;23432,80;8,25;-19,95;3.699;34313,49;0,00;4,66;238,63;397,46
5250;13:16:00;42 22.25541 N;013 25.87653 E;71,20;85,62;23441,20;8,25;-19,94;3.693;34337,47;0,00;4,66;238,50;397,45
5252;13:16:02;42 22.25339 N;013 25.90311 E;60,70;104,63;23449,70;8,13;-19,94;3.689;34352,60;0,00;4,66;238,50;397,45
5254;13:16:04;42 22.24733 N;013 25.92052 E;37,20;115,85;23458,30;8,00;-19,95;3.683;34373,95;0,00;4,66;238,63;397,45
5256;13:16:06;42 22.24588 N;013 25.93688 E;48,50;87,10;23468,40;8,13;-19,99;3.677;34391,25;0,00;4,65;239,14;397,47
5258;13:16:08;42 22.24619 N;013 25.96144 E;70,80;94,43;23476,60;8,38;-20,04;3.670;34411,05;0,00;4,65;239,78;397,50
